cnpj,nome_credor,rubrica,acao,pago_R$,empenhos,semantic_class,confidence,object_evidence,source,method_note
73193211000161,TELEVIDA CENTRO ESPECIALIZADO DE TELEDI,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,1165.5,1,UNCLASSIFIED,,,,
11606789000145,FALCAO EPI''S LTDA,MATERIAL DE CONSUMO,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,1158.25,1,UNCLASSIFIED,,,,
27403752000150,KAPRICHO DITRIBUIDORA LTDA,MATERIAL DE CONSUMO,MANUT. DAS ATIV. DOS SERV. URBANOS,1158.0,1,UNCLASSIFIED,,,,
28337943000123,CA COMERCIO DE ALIMENTOS EIRELI,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DO GABINETE DO,1158.0,1,UNCLASSIFIED,,,,
51659136000149,SOUL DISTRIBUIDORA DE PRODUTOS E EQUIPAM,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DO RESTAURANTE POPULAR,1155.09,2,UNCLASSIFIED,,,,
15759650000192,TAIUR SCHUMACHER - ME,MATERIAL DE CONSUMO,AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PE,1147.0,1,UNCLASSIFIED,,,,
48057203000140,TACCUINO DISTRIBUIDORA DE MATERIAIS LTDA,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,1142.14,2,UNCLASSIFIED,,,,
21601494000130,PAMPA COMÉRCIO E DISTRIBUIDORA EIRELI,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DO FUNDO MUNICIPAL DA CRIANÇA,1140.0,1,UNCLASSIFIED,,,,
12541620000117,SERIBAND INDÚSTRIA E COMERCIO DE CONFECÇ,EQUIPAMENTOS E MATERIAL PERMANENTE,FOMENTO AO TURISMO MUNICIPAL,1138.0,1,UNCLASSIFIED,,,,
43496899000198,ALS UNIFORMES PROFISSIONAIS LTDA,MATERIAL DE CONSUMO,GESTÃO ADM DO FUNDO DE ASSIST SOCIAL,1131.5,1,UNCLASSIFIED,,,,
55695599000117,MAGBA E-COMMERCE LTDA,MATERIAL DE CONSUMO,"MANUTENÇÃO DE IMÓVEIS, VEÍCULOS E EQUIPAM",1127.96,1,UNCLASSIFIED,,,,
41507227000105,JAB COMERCIO E DISTRIBUICAO DE PRODUTOS,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,1123.76,2,UNCLASSIFIED,,,,
17417852000181,GRÁFICA DIRETA LTDA -ME,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,PROGRAMA DE VIGILÂNCIA SANITÁRIA,1116.0,1,UNCLASSIFIED,,,,
18449927000179,ROBERTO DE CONTO  CIA LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO INFANTIL - NOVOS,1116.0,1,UNCLASSIFIED,,,,
51978129000100,ARPL DISTRIBUIDORA LTDA,MATERIAL DE CONSUMO,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,1113.32,2,MATERIAL_EDUCACIONAL_CONSUMO,MEDIA,principalmente manutenção da educação infantil; item exato não aberto,Portal PMSB /despesas,Necessita termo/objeto.
04067663000184,VALDETAR RIBEIRO DE CARVALHO,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DO GABINETE DO,1112.0,1,UNCLASSIFIED,,,,
07675477000116,IGAM CORPORATIVO CURSOS E ASSESSORIA S/S,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DAS ATIVIDADES DA CONTROLADOR,1100.0,1,UNCLASSIFIED,,,,
22113603000132,ROBERTO KRELING NASCIMENTO ME,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DAS ATIVIDADES DO GABINETE DO,1092.0,3,UNCLASSIFIED,,,,
01778749000127,COMERCIAL UNYLUX LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,1085.0,1,ILUMINACAO_MATERIAIS,MEDIA_ALTA,materiais vinculados à manutenção do fundo municipal de iluminação,Portal PMSB /despesas,Item exato não aberto.
07319261000118,ELIETE BEATRIZ HAUPENTHAL & CIA LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DA EDUCAÇÃO INFANTIL,1080.0,1,UNCLASSIFIED,,,,
88733811000142,FAMURS - FEDERAÇÃO DAS ASSOC. DE MUNICIP,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,ATENÇÃO BÁSICA,1078.0,2,UNCLASSIFIED,,,,
34034228000114,NOVO HORIZONTE COMERCIO DE PRODUTOS E AC,MATERIAL DE CONSUMO,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,1062.02,2,UNCLASSIFIED,,,,
05117514000145,INSTALART MATERIAIS ELÉTRICOS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,1061.5,1,UNCLASSIFIED,,,,
10573521000191,MERCADO PAGOINSTITUIÇAO DE PAGAMENTO LTD,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVA,1049.51,5,UNCLASSIFIED,,,,
26155703000182,COMTELAS SERVICOS E CONSTRUCOES LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,1049.5,1,UNCLASSIFIED,,,,
45232778000164,INOVARE COMERCIO DE SUPRIMENTOS DE INFOR,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,1046.75,11,UNCLASSIFIED,,,,
17417852000181,GRÁFICA DIRETA LTDA -ME,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,ATENÇÃO BÁSICA,1023.0,2,UNCLASSIFIED,,,,
05090524000134,COSTA MACHADO & RODRIGUES LTDA,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,MANUTENÇÃO DAS ATIVIDADES DA CONSULTORIA,1012.3,1,SERVICO_TIC,ALTA_RUBRICA_ACAO,"serviços TIC em educação, administração e saúde",Portal PMSB /despesas,Objeto específico por empenho ainda não aberto.
20992564000165,HELPFIX ATACADO DE PAPELARIA LTDA-ME,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,993.0,2,UNCLASSIFIED,,,,
44449147000139,DM DISTRIBUIDORA DE DESCARTAVEIS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DO GABINETE DO,985.75,1,UNCLASSIFIED,,,,
07381576000195,DRC MATERIAIS DE CONSTRUCAO LTDA,MATERIAL DE CONSUMO,MANUT. DAS ATIV. DOS SERV. URBANOS,978.6,1,UNCLASSIFIED,,,,
91421511000132,CGK SISTEMAS DE INFORMACAO LTDA,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVA,967.0,1,UNCLASSIFIED,,,,
26979673000129,JARDEL JACOBS PEREIRA DA SILVA,MATERIAL DE CONSUMO,CONSTRUÇÃO E MANUTENÇÃO DO CAPS 1,965.88,1,UNCLASSIFIED,,,,
18486182000118,NORTE INDUSTRIA GRAFICA LTDA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,ATENÇÃO BÁSICA,960.0,1,UNCLASSIFIED,,,,
08149396000145,DESIGN RICARDENSE - INDÚSTRIA DE MÓVEIS,EQUIPAMENTOS E MATERIAL PERMANENTE,FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,959.85,1,UNCLASSIFIED,,,,
08149396000145,DESIGN RICARDENSE - INDÚSTRIA DE MÓVEIS,EQUIPAMENTOS E MATERIAL PERMANENTE,AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PE,959.85,1,UNCLASSIFIED,,,,
01997775000146,LOUSART IND. E COM. DE MATERIAIS PEDAGOG,EQUIPAMENTOS E MATERIAL PERMANENTE,AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PE,950.0,1,UNCLASSIFIED,,,,
54154953000133,54.154.953 VANESSA SANTOS DO NASCIMENTO,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,948.0,1,UNCLASSIFIED,,,,
23310852000261,MURIEL A. BLAU & CIA LTDA,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,947.18,4,UNCLASSIFIED,,,,
27403752000150,KAPRICHO DITRIBUIDORA LTDA,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,929.8,2,UNCLASSIFIED,,,,
43463101000101,ABF DISTRIBUIDORA DE ALIMENTOS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,929.7,1,ALIMENTOS_CONSUMO,MEDIA_ALTA,"fornecimento associado a merenda escolar, restaurante popular e unidades sociais/saúde",Portal PMSB /despesas — ações orçamentárias,Ação e perfil do fornecedor sustentam alimento/consumo; itens e condições ainda não abertos.
27403752000150,KAPRICHO DITRIBUIDORA LTDA,MATERIAL DE CONSUMO,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,926.0,1,UNCLASSIFIED,,,,
38413979000100,OLIVEIRA TELECOM,MATERIAL DE CONSUMO,MANUTENÇÃO DOS SERVIÇOS DE SEGURANÇA NO,925.0,1,UNCLASSIFIED,,,,
18828722000102,POLISPORT ARTIGOS ESPORTIVOS E CONFECCOE,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,918.0,2,UNCLASSIFIED,,,,
01656038000775,ITAIMBÉ AUTOMÓVEIS LTDA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DO ENSINO FUNDAMENTAL - MDE,904.73,1,UNCLASSIFIED,,,,
49591832000119,FW SOLUCOES EM TECNOLOGIA LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,PROGRAMA DE VIGILÂNCIA E PROMOÇÃO DA SAÚ,901.92,1,UNCLASSIFIED,,,,
14481040000107,GRÁFICA GRGRAF EIRELI,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,PROGRAMA DE VIGILÂNCIA E PROMOÇÃO DA SAÚ,900.0,1,UNCLASSIFIED,,,,
48057203000140,TACCUINO DISTRIBUIDORA DE MATERIAIS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,900.0,1,UNCLASSIFIED,,,,
46924137000133,"MM DISTRIBUIDORA, INDUSTRIA E COMÉRCIO L",MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO INFANTIL,898.0,1,UNCLASSIFIED,,,,
88733811000142,FAMURS - FEDERAÇÃO DAS ASSOC. DE MUNICIP,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DO FUNDO MUNICIPAL DO MEIO AM,884.0,1,UNCLASSIFIED,,,,
08658622000113,J.J.VITALLI,MATERIAL DE CONSUMO,MANUT. DAS ATIV. DOS SERV. URBANOS,880.1,1,UNCLASSIFIED,,,,
19555146000121,2B DISTRIBUIDORA LTDA,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,879.7,3,UNCLASSIFIED,,,,
11383230000101,AMAZONAS COMERCIO DE ADESIVOS E BRINDES,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,873.6,2,UNCLASSIFIED,,,,
63732144000152,PEPCON COMERCIAL LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,PRÓ-INFÂNCIA,861.38,1,UNCLASSIFIED,,,,
04812021000162,NOROESTE MAQUINAS E EQUIPAMENTOS LTDA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,860.0,2,UNCLASSIFIED,,,,
27105456000172,MEDICENTRO COMERCIO DE MEDICAMENTOS LTDA,MATERIAL DE CONSUMO,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,853.2,1,MEDICAMENTOS_SAUDE,MEDIA_ALTA,material de consumo em atenção básica e média/alta complexidade,Portal PMSB /despesas,Fornecedor de medicamentos; item exato não aberto.
37968398000164,LUCAS MORAES LEITE,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,829.6,3,UNCLASSIFIED,,,,
23457564000153,AJM INSUMOS INDUSTRIAIS EIRELI,MATERIAL DE CONSUMO,CONSTRUÇÃO E MANUTENÇÃO DO CAPS 1,820.0,1,UNCLASSIFIED,,,,
13338681000144,COMERCIAL SPONCHIADO LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,818.0,1,UNCLASSIFIED,,,,
02310921000186,IEM INSTITUTO DE ESTUDOS MUNICIPAIS LTDA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,810.0,1,UNCLASSIFIED,,,,
45232778000164,INOVARE COMERCIO DE SUPRIMENTOS DE INFOR,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,803.0,1,UNCLASSIFIED,,,,
55240764000146,NOROESTE SUPRIMENTOS LTDA,MATERIAL DE CONSUMO,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,788.0,1,UNCLASSIFIED,,,,
46615867000152,LCA INDUSTRIA E COMERCIO DE CORDAS E RED,MATERIAL DE CONSUMO,PROGRAMA DE INICIAÇÃO ESPORTIVA EDUCACIO,783.6,1,UNCLASSIFIED,,,,
08427697000193,VILSON AMAURI SOARES DE SOARES,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,783.0,1,UNCLASSIFIED,,,,
55875621000100,BS COLORS COMERCIO DE TINTAS LTDA,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,780.0,2,UNCLASSIFIED,,,,
08427697000193,VILSON AMAURI SOARES DE SOARES,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,765.0,1,UNCLASSIFIED,,,,
43496899000198,ALS UNIFORMES PROFISSIONAIS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,755.7,2,UNCLASSIFIED,,,,
01952684000194,G3 COMERCIAL LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,754.96,2,UNCLASSIFIED,,,,
39840107000183,MASTERMEDIC DISTRIBUIDORA LTDA,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,752.8,2,UNCLASSIFIED,,,,
22850731000169,BMH MATERIAIS HIDRULICOS LTDA ME,MATERIAL DE CONSUMO,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,748.5,1,UNCLASSIFIED,,,,
51978129000100,ARPL DISTRIBUIDORA LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO CER,747.85,1,MATERIAL_EDUCACIONAL_CONSUMO,MEDIA,principalmente manutenção da educação infantil; item exato não aberto,Portal PMSB /despesas,Necessita termo/objeto.
42572060000129,PORTO ATACADISTA LTDA,MATERIAL DE CONSUMO,CONSTRUÇÃO E MANUTENÇÃO DO CAPS 1,738.29,1,UNCLASSIFIED,,,,
92883834000100,DAER/RS-DEPART. AUTON. ESTR. DE RODAGEM,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,728.88,5,UNCLASSIFIED,,,,
05135045000197,MASTER RELÓGIOS COMERCIO DE EQUIPAMENTOS,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVA,725.76,1,UNCLASSIFIED,,,,
42338388000185,42.338.388 CARLOS ANSELMO FONTANELLA,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DO RESTAURANTE POPULAR,724.92,1,UNCLASSIFIED,,,,
39346590000144,KDN COMERCIO ATACADISTA LTDA,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,705.0,1,UNCLASSIFIED,,,,
54887860000118,MM PRODUTOS AUTOMOTIVOS LTDA.,MATERIAL DE CONSUMO,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,700.0,1,AUTOPECAS_CONSUMO,MEDIA_ALTA,materiais para manutenção de veículos/equipamentos e transporte escolar,Portal PMSB /despesas,Itens heterogêneos; não tratar como categoria única.
58951274000146,RAFAEL L. SCHRAMM,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,699.8,1,UNCLASSIFIED,,,,
25433520000119,RMS ELETRO REFRIGERACAO E DISTRIBUIDORA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,ATENÇÃO BÁSICA,699.0,2,UNCLASSIFIED,,,,
22850731000169,BMH MATERIAIS HIDRULICOS LTDA ME,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,698.3,1,UNCLASSIFIED,,,,
02310921000186,IEM INSTITUTO DE ESTUDOS MUNICIPAIS LTDA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DO TRANSPORTE ESCOLAR - ENSIN,690.0,1,UNCLASSIFIED,,,,
24604095000110,PRECISAO TRATAMENTO DE AGUA LTDA.,MATERIAL DE CONSUMO,PROGRAMA DE VIGILÂNCIA E PROMOÇÃO DA SAÚ,690.0,1,UNCLASSIFIED,,,,
23143410000197,DFER DISTRIBUIDORA DE FERRAGENS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,685.0,2,UNCLASSIFIED,,,,
51978129000100,ARPL DISTRIBUIDORA LTDA,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,684.87,2,MATERIAL_EDUCACIONAL_CONSUMO,MEDIA,principalmente manutenção da educação infantil; item exato não aberto,Portal PMSB /despesas,Necessita termo/objeto.
47484691000100,MAIS ESPORTE COMERCIO DE ARTIGOS ESPORTI,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,683.68,6,UNCLASSIFIED,,,,
53292332000153,GOVTECH LAB TECNOLOGIA E INOVAÇÃO LTDA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,CAPACITAÇÃO DE AGENTES POLÍTICOS,673.2,1,UNCLASSIFIED,,,,
01634429000101,J.    P.    GOLLEM INDUSTRIA E COMÉRCIO,MATERIAL DE CONSUMO,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,672.7,2,UNCLASSIFIED,,,,
14481040000107,GRÁFICA GRGRAF EIRELI,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DO CONSELHO MUNICIPAL DA SAÚD,660.0,1,UNCLASSIFIED,,,,
27298119000149,GESTOR UM CONSULTORIA FINANCEIRA LTDA,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,MANUTENÇÃO ADMINISTRATIVA DO FUNDO DE PR,659.29,1,UNCLASSIFIED,,,,
01579286000174,SAFEWEB SEGURANÇA DA INFORMAÇÃO LTDA,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVA,655.0,1,UNCLASSIFIED,,,,
18274923000105,MASTERSUL EQUIPAMENTOS DE SEGURANCA LTDA,MATERIAL DE CONSUMO,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,654.17,1,UNCLASSIFIED,,,,
22113603000132,ROBERTO KRELING NASCIMENTO ME,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,TRANSPORTE SANITÁRIO ELETIVO,650.0,1,UNCLASSIFIED,,,,
55875621000100,BS COLORS COMERCIO DE TINTAS LTDA,MATERIAL DE CONSUMO,PROGRAMA SALVAR/SAMU,650.0,1,UNCLASSIFIED,,,,
63732144000152,PEPCON COMERCIAL LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO INFANTIL - NOVOS,650.0,1,UNCLASSIFIED,,,,
88733811000142,FAMURS - FEDERAÇÃO DAS ASSOC. DE MUNICIP,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DOS SERVIÇOS DE SEGURANÇA NO,644.0,1,UNCLASSIFIED,,,,
08149396000145,DESIGN RICARDENSE - INDÚSTRIA DE MÓVEIS,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,639.9,1,UNCLASSIFIED,,,,
10573521000191,MERCADO PAGOINSTITUIÇAO DE PAGAMENTO LTD,MATERIAL DE CONSUMO,MANUTENÇÃO DAS INSTALAÇÕES DA CÂMARA MUN,637.79,3,UNCLASSIFIED,,,,
37364053000100,CASA & CORES COMERCIO DE MATERIAIS DE CO,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,621.0,1,UNCLASSIFIED,,,,
01952684000194,G3 COMERCIAL LTDA,MATERIAL DE CONSUMO,MANUT. DAS ATIV. DOS SERV. URBANOS,620.8,1,UNCLASSIFIED,,,,
16989002000276,ELIANE RESTA DAL ROSSO GOYA /ME,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,619.4,4,UNCLASSIFIED,,,,
44449147000139,DM DISTRIBUIDORA DE DESCARTAVEIS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO RESTAURANTE POPULAR,616.24,2,UNCLASSIFIED,,,,
08427697000193,VILSON AMAURI SOARES DE SOARES,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,612.0,1,UNCLASSIFIED,,,,
38259243000111,NB CONSULTORIA E DISTRIBUIDORA DE PRODUT,MATERIAL DE CONSUMO,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,607.62,2,UNCLASSIFIED,,,,
60845283000102,GJ MOVEIS E DECORACOES LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DO RESTAURANTE POPULAR,600.0,1,UNCLASSIFIED,,,,
41277322000160,DW MATERIAIS ELETRICOS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,597.0,1,UNCLASSIFIED,,,,
20992564000165,HELPFIX ATACADO DE PAPELARIA LTDA-ME,MATERIAL DE CONSUMO,MANUTENÇÃO DO FUNDO ESTADUAL DE ASSISTÊN,594.0,1,UNCLASSIFIED,,,,
51978129000100,ARPL DISTRIBUIDORA LTDA,MATERIAL DE CONSUMO,CONSTRUÇÃO E MANUTENÇÃO DO CAPS 1,594.0,1,MATERIAL_EDUCACIONAL_CONSUMO,MEDIA,principalmente manutenção da educação infantil; item exato não aberto,Portal PMSB /despesas,Necessita termo/objeto.
58951274000146,RAFAEL L. SCHRAMM,EQUIPAMENTOS E MATERIAL PERMANENTE,PROGRAMA SALVAR/SAMU,589.99,1,UNCLASSIFIED,,,,
39700820000121,MBEM COMERCIO E DISTRIBUICAO DE MATERIAI,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,587.2,1,UNCLASSIFIED,,,,
30986684000103,WE COMERCIO DE PRODUTOS E UTILIDADES DOM,MATERIAL DE CONSUMO,MANUT. DAS ATIV. DOS SERV. URBANOS,585.0,1,UNCLASSIFIED,,,,
47484691000100,MAIS ESPORTE COMERCIO DE ARTIGOS ESPORTI,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,584.4,1,UNCLASSIFIED,,,,
55240764000146,NOROESTE SUPRIMENTOS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,583.3,2,UNCLASSIFIED,,,,
18274923000105,MASTERSUL EQUIPAMENTOS DE SEGURANCA LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,579.4,2,UNCLASSIFIED,,,,
27403752000150,KAPRICHO DITRIBUIDORA LTDA,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,579.0,2,UNCLASSIFIED,,,,
44639579000102,OESTE PRODUTOS DE LIMPEZA LTDA,MATERIAL DE CONSUMO,MANUT. DAS ATIV. DOS SERV. URBANOS,575.0,1,UNCLASSIFIED,,,,
33159931000196,PORTO UNIAO COMERCIO E REPRESENTACAO LTD,MATERIAL DE CONSUMO,MANUTENÇÃO E IMPLANTAÇÃO DE UNIDADES ESP,570.0,1,UNCLASSIFIED,,,,
51560442000123,DUFILTER DISTRIBUIDORA DE FILTROS E LUBR,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,569.4,1,UNCLASSIFIED,,,,
60282790000177,UNIACE SOLUCOES INTEGRADAS LTDA,MATERIAL DE CONSUMO,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,566.0,1,UNCLASSIFIED,,,,
73993362000102,BARONESA LTDA,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,565.07,1,UNCLASSIFIED,,,,
32593430000150,M CARREGA COMÉRCIO DE PRODUTOS HOSPITALA,EQUIPAMENTOS E MATERIAL PERMANENTE,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,565.0,1,UNCLASSIFIED,,,,
23143410000197,DFER DISTRIBUIDORA DE FERRAGENS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,548.0,1,UNCLASSIFIED,,,,
20784313000195,RM COMERCIO DE MERCADORIAS E MATERIAIS L,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,543.85,2,UNCLASSIFIED,,,,
08582779000102,CP MAGARINOS MECANICA LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO TRANSPORTE ESCOLAR - ENSIN,541.24,1,UNCLASSIFIED,,,,
54647123000148,JT COMERCIO DE PRODUTOS MEDICOS LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,ATENÇÃO BÁSICA,540.0,1,UNCLASSIFIED,,,,
41507227000105,JAB COMERCIO E DISTRIBUICAO DE PRODUTOS,MATERIAL DE CONSUMO,MANUTENÇÃO DO RESTAURANTE POPULAR,539.8,2,UNCLASSIFIED,,,,
45232778000164,INOVARE COMERCIO DE SUPRIMENTOS DE INFOR,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,539.7,3,UNCLASSIFIED,,,,
34034228000114,NOVO HORIZONTE COMERCIO DE PRODUTOS E AC,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,535.05,2,UNCLASSIFIED,,,,
27075106000100,NOVIDÁ INDÚSTRIA E COMÉRCIO DE MÓVEIS LT,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUT.DA.EDUC.INFANT-FUNDEB 30%,535.0,1,UNCLASSIFIED,,,,
48994988000188,SUL PRIME LUB LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,533.32,1,UNCLASSIFIED,,,,
